fecha,no_renovable%,renovable%,variacion_dolar,deuda_millones,anio,mes,pbi_variacion,pbi_valor_millones,ipc,ipca,co2_valor,t_maxima,t_minima,t_promedio,exportacion,importacion,saldo,mercado_diario,precio_total,demanda_mw,demanda_industrial_mw,season,bret_valor_usd,spread,partido_gobernante,guerra_proxima,sucesos_proximos
2021-04-07,183581.96,79446.95,1.1884,1389665.57,2021,4,1.35,292797,1.2,1.1,45.22,21.2,5.7,13.45,-49706.0,3678.56,-46027.44,66.2,71.54,706832.348,99.89,Primavera,63.25,5.340000000000003,Partido Socialista Obrero Español (PSOE),0,2
2021-04-08,266347.71,63081.42,1.1873,1389665.57,2021,4,1.35,292797,1.2,1.1,45.22,18.1,9.2,13.65,-30449.97,8212.84,-22237.13,66.2,71.54,711274.992,99.89,Primavera,63.25,5.340000000000003,Partido Socialista Obrero Español (PSOE),0,2
2021-04-09,303383.79,56001.63,1.1888,1389665.57,2021,4,1.35,292797,1.2,1.1,45.22,13.5,7.6,10.55,-22468.25,11907.39,-10560.86,66.2,71.54,713789.777,99.89,Primavera,63.25,5.340000000000003,Partido Socialista Obrero Español (PSOE),0,2
2021-04-10,309109.55,59248.18000000001,1.1888,1389665.57,2021,4,1.35,292797,1.2,1.1,45.22,18.5,9.5,14.0,-3719.93,54871.87,51151.94,66.2,71.54,641313.52,99.89,Primavera,63.25,5.340000000000003,Partido Socialista Obrero Español (PSOE),0,2
2021-04-11,172154.62,68638.40000000001,1.1888,1389665.57,2021,4,1.35,292797,1.2,1.1,45.22,16.8,8.2,12.5,-28893.05,21516.17,-7376.879999999999,66.2,71.54,594071.686,99.89,Primavera,63.25,5.340000000000003,Partido Socialista Obrero Español (PSOE),0,2
2021-04-12,206809.62,85086.23,1.1904,1389665.57,2021,4,1.35,292797,1.2,1.1,45.22,17.4,4.5,10.95,-62019.81999999999,1488.53,-60531.28999999999,66.2,71.54,692941.728,99.89,Primavera,63.25,5.340000000000003,Partido Socialista Obrero Español (PSOE),0,2
2021-04-13,337571.27,71197.37,1.1896,1389665.57,2021,4,1.35,292797,1.2,1.1,45.22,14.7,9.4,12.05,-27937.29,7568.26,-20369.04,66.2,71.54,717396.928,99.89,Primavera,63.25,5.340000000000003,Partido Socialista Obrero Español (PSOE),0,2
2021-04-14,330276.79,60488.56,1.1964,1389665.57,2021,4,1.35,292797,1.2,1.1,45.22,20.4,10.0,15.2,-26405.070000000003,14638.98,-11766.09,66.2,71.54,716654.185,99.89,Primavera,63.25,5.340000000000003,Partido Socialista Obrero Español (PSOE),0,2
2021-04-15,280406.91000000003,54090.71000000001,1.197,1389665.57,2021,4,1.35,292797,1.2,1.1,45.22,17.6,10.4,14.0,-29388.54,14165.53,-15223.01,66.2,71.54,722238.709,99.89,Primavera,63.25,5.340000000000003,Partido Socialista Obrero Español (PSOE),0,2
2021-04-16,201119.03000000003,87514.56999999999,1.1986,1389665.57,2021,4,1.35,292797,1.2,1.1,45.22,18.0,7.0,12.5,-40358.83,2989.54,-37369.3,66.2,71.54,713583.273,99.89,Primavera,63.25,5.340000000000003,Partido Socialista Obrero Español (PSOE),0,2
2021-04-17,164596.56,96801.95,1.1986,1389665.57,2021,4,1.35,292797,1.2,1.1,45.22,18.0,3.8,10.9,-31583.48,9479.8,-22103.68,66.2,71.54,642865.34,99.89,Primavera,63.25,5.340000000000003,Partido Socialista Obrero Español (PSOE),0,2
2021-04-18,210325.1,99525.11,1.1986,1389665.57,2021,4,1.35,292797,1.2,1.1,45.22,19.2,4.0,11.6,-8132.239999999999,30234.82,22102.57,66.2,71.54,593293.117,99.89,Primavera,63.25,5.340000000000003,Partido Socialista Obrero Español (PSOE),0,2
2021-04-19,339236.71,79909.8,1.2035,1389665.57,2021,4,1.35,292797,1.2,1.1,45.22,21.4,8.3,14.85,-24521.910000000003,25070.34,548.4300000000003,66.2,71.54,697833.818,99.89,Primavera,63.25,5.340000000000003,Partido Socialista Obrero Español (PSOE),0,2
2021-04-20,373607.12,77923.17,1.2051,1389665.57,2021,4,1.35,292797,1.2,1.1,45.22,19.3,9.7,14.5,-15080.23,33058.93,17978.7,66.2,71.54,709788.735,99.89,Primavera,63.25,5.340000000000003,Partido Socialista Obrero Español (PSOE),0,2
2021-04-21,391704.25,61666.42,1.2007,1389665.57,2021,4,1.35,292797,1.2,1.1,45.22,17.9,9.1,13.5,-6740.02,50228.48,43488.46,66.2,71.54,710848.815,99.89,Primavera,63.25,5.340000000000003,Partido Socialista Obrero Español (PSOE),0,2
2021-04-22,366821.53,68938.11,1.2046,1389665.57,2021,4,1.35,292797,1.2,1.1,45.22,18.1,9.3,13.7,-3763.62,55349.86,51586.24,66.2,71.54,713242.666,99.89,Primavera,63.25,5.340000000000003,Partido Socialista Obrero Español (PSOE),0,2
2021-04-23,266981.02,76023.79000000001,1.2066,1389665.57,2021,4,1.35,292797,1.2,1.1,45.22,18.0,9.6,13.8,-9945.29,42617.04,32671.76,66.2,71.54,685398.678,99.89,Primavera,63.25,5.340000000000003,Partido Socialista Obrero Español (PSOE),0,2
2021-04-24,207947.31,60283.35,1.2066,1389665.57,2021,4,1.35,292797,1.2,1.1,45.22,17.2,9.5,13.35,-806.0600000000001,53403.34,52597.28,66.2,71.54,620321.236,99.89,Primavera,63.25,5.340000000000003,Partido Socialista Obrero Español (PSOE),0,2
2021-04-25,233977.03,57647.41,1.2066,1389665.57,2021,4,1.35,292797,1.2,1.1,45.22,12.5,10.0,11.25,-367.2,61289.65,60922.45,66.2,71.54,584849.257,99.89,Primavera,63.25,5.340000000000003,Partido Socialista Obrero Español (PSOE),0,2
2021-04-26,365697.8000000001,61769.29000000001,1.2085,1389665.57,2021,4,1.35,292797,1.2,1.1,45.22,20.0,10.2,15.1,-723.49,73389.83,72666.34000000001,66.2,71.54,689249.537,99.89,Primavera,63.25,5.340000000000003,Partido Socialista Obrero Español (PSOE),0,2
2021-04-27,379562.22,66229.20999999999,1.2088,1389665.57,2021,4,1.35,292797,1.2,1.1,45.22,21.5,9.0,15.25,-3229.56,57886.560000000005,54657.0,66.2,71.54,703092.56,99.89,Primavera,63.25,5.340000000000003,Partido Socialista Obrero Español (PSOE),0,2
2021-04-28,355797.61,72787.6,1.207,1389665.57,2021,4,1.35,292797,1.2,1.1,45.22,19.6,9.5,14.55,-2386.43,63389.53999999999,61003.11,66.2,71.54,698342.061,99.89,Primavera,63.25,5.340000000000003,Partido Socialista Obrero Español (PSOE),0,2
2021-04-29,327771.45,73336.51000000001,1.2129,1389665.57,2021,4,1.35,292797,1.2,1.1,45.22,17.5,8.4,12.95,-1445.02,65841.08,64396.06,66.2,71.54,697918.72,99.89,Primavera,63.25,5.340000000000003,Partido Socialista Obrero Español (PSOE),0,2
2021-04-30,321379.97000000003,81658.66,1.2082,1389665.57,2021,4,1.35,292797,1.2,1.1,45.22,17.5,6.2,11.85,-3349.66,54184.91,50835.26,66.2,71.54,688956.526,99.89,Primavera,63.25,5.340000000000003,Partido Socialista Obrero Español (PSOE),0,2
2021-05-01,191926.99,92879.64,1.2082,1402504.86,2021,5,1.35,292797,0.5,0.5,51.99,16.7,6.5,11.6,-1053448.55,259305.09,-794143.4600000001,67.95,74.05,577472.256,98.41,Primavera,66.91,6.099999999999994,Partido Socialista Obrero Español (PSOE),0,2
2021-05-02,229050.72,98605.8,1.2082,1402504.86,2021,5,1.35,292797,0.5,0.5,51.99,18.4,7.8,13.1,-749.43,49376.49,48627.06,67.95,74.05,559173.805,98.41,Primavera,66.91,6.099999999999994,Partido Socialista Obrero Español (PSOE),0,2
2021-05-03,300674.78,78463.49,1.2044,1402504.86,2021,5,1.35,292797,0.5,0.5,51.99,18.4,10.4,14.4,-4908.79,51413.14,46504.34,67.95,74.05,667365.198,98.41,Primavera,66.91,6.099999999999994,Partido Socialista Obrero Español (PSOE),0,2
2021-05-04,319113.12,105240.42,1.2021,1402504.86,2021,5,1.35,292797,0.5,0.5,51.99,22.2,7.6,14.9,-184.17,52957.84,52773.67,67.95,74.05,689998.019,98.41,Primavera,66.91,6.099999999999994,Partido Socialista Obrero Español (PSOE),0,2
2021-05-05,303920.52,105836.04,1.2005,1402504.86,2021,5,1.35,292797,0.5,0.5,51.99,24.8,10.6,17.7,-2380.9300000000003,50590.77,48209.84,67.95,74.05,690651.1,98.41,Primavera,66.91,6.099999999999994,Partido Socialista Obrero Español (PSOE),0,2
2021-05-06,255539.97,108842.73,1.206,1402504.86,2021,5,1.35,292797,0.5,0.5,51.99,26.0,11.9,18.95,-22455.84,22019.65,-436.1799999999994,67.95,74.05,689028.329,98.41,Primavera,66.91,6.099999999999994,Partido Socialista Obrero Español (PSOE),0,2
2021-05-07,271267.59,108794.63,1.2059,1402504.86,2021,5,1.35,292797,0.5,0.5,51.99,27.5,13.5,20.5,-6841.61,40917.57,34075.96,67.95,74.05,681399.427,98.41,Primavera,66.91,6.099999999999994,Partido Socialista Obrero Español (PSOE),0,2
2021-05-08,191474.66,97852.59,1.2059,1402504.86,2021,5,1.35,292797,0.5,0.5,51.99,29.1,13.2,21.15,-9395.01,34586.75,25191.74,67.95,74.05,612800.041,98.41,Primavera,66.91,6.099999999999994,Partido Socialista Obrero Español (PSOE),0,2
2021-05-09,179240.8,61563.58,1.2059,1402504.86,2021,5,1.35,292797,0.5,0.5,51.99,20.3,9.6,14.95,-19866.25,31780.25,11914.0,67.95,74.05,573950.672,98.41,Primavera,66.91,6.099999999999994,Partido Socialista Obrero Español (PSOE),0,2
2021-05-10,235501.78,77983.45999999999,1.2169,1402504.86,2021,5,1.35,292797,0.5,0.5,51.99,17.8,6.2,12.0,-12698.45,34101.58,21403.13,67.95,74.05,672517.486,98.41,Primavera,66.91,6.099999999999994,Partido Socialista Obrero Español (PSOE),0,2
2021-05-11,149603.26,99418.87,1.217,1402504.86,2021,5,1.35,292797,0.5,0.5,51.99,18.0,5.3,11.65,-33916.57,8651.41,-25265.16,67.95,74.05,690260.839,98.41,Primavera,66.91,6.099999999999994,Partido Socialista Obrero Español (PSOE),0,2
2021-05-12,171167.31,88902.12999999999,1.2118,1402504.86,2021,5,1.35,292797,0.5,0.5,51.99,19.6,8.8,14.2,-38385.19,7857.82,-30527.370000000003,67.95,74.05,696396.062,98.41,Primavera,66.91,6.099999999999994,Partido Socialista Obrero Español (PSOE),0,2
2021-05-13,198227.91,92610.7,1.2081,1402504.86,2021,5,1.35,292797,0.5,0.5,51.99,21.7,8.0,14.85,-29572.86,12551.42,-17021.440000000002,67.95,74.05,695282.254,98.41,Primavera,66.91,6.099999999999994,Partido Socialista Obrero Español (PSOE),0,2
2021-05-14,180742.43,105934.47,1.2123,1402504.86,2021,5,1.35,292797,0.5,0.5,51.99,23.7,9.2,16.45,-21262.33,13960.81,-7301.52,67.95,74.05,688397.416,98.41,Primavera,66.91,6.099999999999994,Partido Socialista Obrero Español (PSOE),0,2
2021-05-15,119621.81,98655.82,1.2123,1402504.86,2021,5,1.35,292797,0.5,0.5,51.99,26.5,10.7,18.6,-42551.96000000001,7616.21,-34935.75,67.95,74.05,622863.597,98.41,Primavera,66.91,6.099999999999994,Partido Socialista Obrero Español (PSOE),0,2
2021-05-16,79306.39,93674.77,1.2123,1402504.86,2021,5,1.35,292797,0.5,0.5,51.99,26.6,13.0,19.8,-46265.55,4184.75,-42080.78999999999,67.95,74.05,580577.79,98.41,Primavera,66.91,6.099999999999994,Partido Socialista Obrero Español (PSOE),0,2
2021-05-17,255908.13,101293.68,1.2143,1402504.86,2021,5,1.35,292797,0.5,0.5,51.99,26.5,13.6,20.05,-75.49,73982.06999999999,73906.58,67.95,74.05,668878.06,98.41,Primavera,66.91,6.099999999999994,Partido Socialista Obrero Español (PSOE),0,2
2021-05-18,198628.29,100344.96,1.2222,1402504.86,2021,5,1.35,292797,0.5,0.5,51.99,27.5,13.0,20.25,-21297.79,25700.35,4402.55,67.95,74.05,696787.021,98.41,Primavera,66.91,6.099999999999994,Partido Socialista Obrero Español (PSOE),0,2
2021-05-19,231931.64,103305.76,1.2212,1402504.86,2021,5,1.35,292797,0.5,0.5,51.99,26.5,13.5,20.0,-4915.94,47339.79,42423.85,67.95,74.05,698169.314,98.41,Primavera,66.91,6.099999999999994,Partido Socialista Obrero Español (PSOE),0,2
2021-05-20,288979.93,102931.38,1.2203,1402504.86,2021,5,1.35,292797,0.5,0.5,51.99,28.7,12.0,20.35,-1511.46,71331.61,69820.15000000001,67.95,74.05,697758.698,98.41,Primavera,66.91,6.099999999999994,Partido Socialista Obrero Español (PSOE),0,2
2021-05-21,249415.12,98112.34,1.2188,1402504.86,2021,5,1.35,292797,0.5,0.5,51.99,29.5,15.5,22.5,-1116.0700000000002,68966.66,67850.59000000001,67.95,74.05,691966.356,98.41,Primavera,66.91,6.099999999999994,Partido Socialista Obrero Español (PSOE),0,2
2021-05-22,224166.63,87405.62,1.2188,1402504.86,2021,5,1.35,292797,0.5,0.5,51.99,22.1,12.8,17.45,-3817.87,63772.56,59954.7,67.95,74.05,621633.202,98.41,Primavera,66.91,6.099999999999994,Partido Socialista Obrero Español (PSOE),0,2
2021-05-23,236347.3,66173.4,1.2188,1402504.86,2021,5,1.35,292797,0.5,0.5,51.99,21.0,12.3,16.65,-1108.5800000000002,66360.87,65252.3,67.95,74.05,574180.28,98.41,Primavera,66.91,6.099999999999994,Partido Socialista Obrero Español (PSOE),0,2
2021-05-24,205341.34,99253.97,1.2212,1402504.86,2021,5,1.35,292797,0.5,0.5,51.99,22.1,9.0,15.55,-1266.89,67324.15000000001,66057.26000000001,67.95,74.05,659025.584,98.41,Primavera,66.91,6.099999999999994,Partido Socialista Obrero Español (PSOE),0,2
2021-05-25,248868.99,102983.09,1.2264,1402504.86,2021,5,1.35,292797,0.5,0.5,51.99,26.5,10.8,18.65,-2250.41,51989.41,49738.990000000005,67.95,74.05,687452.59,98.41,Primavera,66.91,6.099999999999994,Partido Socialista Obrero Español (PSOE),0,2
2021-05-26,289716.93,96608.35,1.2229,1402504.86,2021,5,1.35,292797,0.5,0.5,51.99,27.5,14.6,21.05,-417.17,72854.85,72437.68999999999,67.95,74.05,692338.143,98.41,Primavera,66.91,6.099999999999994,Partido Socialista Obrero Español (PSOE),0,2
2021-05-27,342684.22,63912.27,1.2198,1402504.86,2021,5,1.35,292797,0.5,0.5,51.99,27.3,14.8,21.05,-1030.39,76682.03,75651.64,67.95,74.05,694593.137,98.41,Primavera,66.91,6.099999999999994,Partido Socialista Obrero Español (PSOE),0,2
2021-05-28,342355.36,90061.79999999999,1.2142,1402504.86,2021,5,1.35,292797,0.5,0.5,51.99,27.2,14.5,20.85,-981.68,75137.92,74156.23,67.95,74.05,687217.66,98.41,Primavera,66.91,6.099999999999994,Partido Socialista Obrero Español (PSOE),0,2
2021-05-29,251639.43,102160.65,1.2142,1402504.86,2021,5,1.35,292797,0.5,0.5,51.99,31.6,15.5,23.55,-1062.48,72040.52,70978.05,67.95,74.05,625581.869,98.41,Primavera,66.91,6.099999999999994,Partido Socialista Obrero Español (PSOE),0,2
2021-05-30,219900.18,87563.57,1.2142,1402504.86,2021,5,1.35,292797,0.5,0.5,51.99,32.1,17.1,24.6,-978.87,69470.81,68491.93000000001,67.95,74.05,579605.519,98.41,Primavera,66.91,6.099999999999994,Partido Socialista Obrero Español (PSOE),0,2
2021-05-31,302243.19,81583.84,1.2201,1402504.86,2021,5,1.35,292797,0.5,0.5,51.99,32.0,17.9,24.95,-1135.87,72076.78,70940.91,67.95,74.05,683327.24,98.41,Primavera,66.91,6.099999999999994,Partido Socialista Obrero Español (PSOE),0,2
2021-06-01,307251.76,76009.22,1.2225,1424714.96,2021,6,1.35,292797,0.5,0.5,52.78,25.5,15.2,20.35,-654970.2000000001,394774.35,-260195.85,83.94,87.23,696048.627,99.23,Verano,71.89,3.2900000000000063,Partido Socialista Obrero Español (PSOE),0,2
2021-06-02,331043.64,102850.48,1.2186,1424714.96,2021,6,1.35,292797,0.5,0.5,52.78,27.0,10.4,18.7,-1102.43,64243.11000000001,63140.69,83.94,87.23,700505.017,99.23,Verano,71.89,3.2900000000000063,Partido Socialista Obrero Español (PSOE),0,2
2021-06-03,292041.19,96421.28,1.2187,1424714.96,2021,6,1.35,292797,0.5,0.5,52.78,29.6,16.6,23.1,-1781.02,55314.19,53533.17,83.94,87.23,698600.649,99.23,Verano,71.89,3.2900000000000063,Partido Socialista Obrero Español (PSOE),0,2
2021-06-04,308680.92000000004,85387.45999999999,1.2117,1424714.96,2021,6,1.35,292797,0.5,0.5,52.78,28.6,15.6,22.1,-2359.93,52182.46,49822.54,83.94,87.23,692965.661,99.23,Verano,71.89,3.2900000000000063,Partido Socialista Obrero Español (PSOE),0,2
2021-06-05,289626.96,71906.7,1.2117,1424714.96,2021,6,1.35,292797,0.5,0.5,52.78,22.0,16.4,19.2,-1023.95,57892.37,56868.43,83.94,87.23,622988.965,99.23,Verano,71.89,3.2900000000000063,Partido Socialista Obrero Español (PSOE),0,2
2021-06-06,191380.28,107217.45,1.2117,1424714.96,2021,6,1.35,292797,0.5,0.5,52.78,30.5,13.0,21.75,-1328.05,57841.64,56513.58,83.94,87.23,576739.713,99.23,Verano,71.89,3.2900000000000063,Partido Socialista Obrero Español (PSOE),0,2
2021-06-07,293751.09,107734.08,1.2162,1424714.96,2021,6,1.35,292797,0.5,0.5,52.78,32.6,17.3,24.95,-3406.75,52532.15,49125.4,83.94,87.23,687687.127,99.23,Verano,71.89,3.2900000000000063,Partido Socialista Obrero Español (PSOE),0,2
2021-06-08,341967.12,104524.24,1.2182,1424714.96,2021,6,1.35,292797,0.5,0.5,52.78,34.2,18.6,26.4,-2001.05,65634.49,63633.44,83.94,87.23,719311.181,99.23,Verano,71.89,3.2900000000000063,Partido Socialista Obrero Español (PSOE),0,2
2021-06-09,318722.43999999994,103306.38,1.2195,1424714.96,2021,6,1.35,292797,0.5,0.5,52.78,35.0,19.0,27.0,-2883.1400000000003,62174.71,59291.58,83.94,87.23,727998.479,99.23,Verano,71.89,3.2900000000000063,Partido Socialista Obrero Español (PSOE),0,2
2021-06-10,312512.55000000005,103632.25,1.2174,1424714.96,2021,6,1.35,292797,0.5,0.5,52.78,34.8,20.5,27.65,-6176.19,64858.05,58681.87,83.94,87.23,739161.249,99.23,Verano,71.89,3.2900000000000063,Partido Socialista Obrero Español (PSOE),0,2
2021-06-11,245895.05,97535.31,1.2125,1424714.96,2021,6,1.35,292797,0.5,0.5,52.78,34.0,19.0,26.5,-7579.87,55469.35,47889.47,83.94,87.23,732773.334,99.23,Verano,71.89,3.2900000000000063,Partido Socialista Obrero Español (PSOE),0,2
2021-06-12,217121.57,98393.55,1.2125,1424714.96,2021,6,1.35,292797,0.5,0.5,52.78,32.0,16.5,24.25,-1761.67,78374.66,76612.98999999999,83.94,87.23,663407.333,99.23,Verano,71.89,3.2900000000000063,Partido Socialista Obrero Español (PSOE),0,2
2021-06-13,246992.49,98984.25,1.2125,1424714.96,2021,6,1.35,292797,0.5,0.5,52.78,33.5,20.3,26.9,-700.22,75398.16,74697.93999999999,83.94,87.23,616205.06,99.23,Verano,71.89,3.2900000000000063,Partido Socialista Obrero Español (PSOE),0,2
2021-06-14,339103.73,100399.61,1.2112,1424714.96,2021,6,1.35,292797,0.5,0.5,52.78,33.6,20.7,27.15,-4323.0,53964.59,49641.6,83.94,87.23,737903.439,99.23,Verano,71.89,3.2900000000000063,Partido Socialista Obrero Español (PSOE),0,2
2021-06-15,346669.62,84663.13,1.2108,1424714.96,2021,6,1.35,292797,0.5,0.5,52.78,34.1,20.7,27.4,-4291.27,44986.46,40695.19,83.94,87.23,759440.415,99.23,Verano,71.89,3.2900000000000063,Partido Socialista Obrero Español (PSOE),0,2
2021-06-16,359782.49,83928.64,1.2124,1424714.96,2021,6,1.35,292797,0.5,0.5,52.78,32.0,18.2,25.1,-3096.2200000000003,42849.16,39752.94,83.94,87.23,755302.693,99.23,Verano,71.89,3.2900000000000063,Partido Socialista Obrero Español (PSOE),0,2
2021-06-17,367501.23,67280.06,1.1937,1424714.96,2021,6,1.35,292797,0.5,0.5,52.78,22.2,15.3,18.75,-4890.42,41072.25,36181.83,83.94,87.23,732968.196,99.23,Verano,71.89,3.2900000000000063,Partido Socialista Obrero Español (PSOE),0,2
2021-06-18,341659.6,74225.3,1.1898,1424714.96,2021,6,1.35,292797,0.5,0.5,52.78,25.5,14.5,20.0,-2100.51,45718.72,43618.21,83.94,87.23,720620.28,99.23,Verano,71.89,3.2900000000000063,Partido Socialista Obrero Español (PSOE),0,2
2021-06-19,306770.05,73344.98999999999,1.1898,1424714.96,2021,6,1.35,292797,0.5,0.5,52.78,25.5,12.0,18.75,-2420.28,62561.19,60140.91,83.94,87.23,646908.276,99.23,Verano,71.89,3.2900000000000063,Partido Socialista Obrero Español (PSOE),0,2
2021-06-20,166223.25,75149.72,1.1898,1424714.96,2021,6,1.35,292797,0.5,0.5,52.78,21.5,13.6,17.55,-9443.580000000002,39524.02,30080.43,83.94,87.23,594444.33,99.23,Verano,71.89,3.2900000000000063,Partido Socialista Obrero Español (PSOE),0,2
2021-06-21,252657.47,89446.16,1.1891,1424714.96,2021,6,1.35,292797,0.5,0.5,52.78,23.7,11.4,17.55,-9266.09,47260.880000000005,37994.8,83.94,87.23,695310.81,99.23,Verano,71.89,3.2900000000000063,Partido Socialista Obrero Español (PSOE),0,2
2021-06-22,291862.94,92154.21,1.1894,1424714.96,2021,6,1.35,292797,0.5,0.5,52.78,22.0,13.0,17.5,-5536.9,43791.8,38254.9,83.94,87.23,710395.742,99.23,Verano,71.89,3.2900000000000063,Partido Socialista Obrero Español (PSOE),0,2
2021-06-23,253250.62,99692.14,1.1951,1424714.96,2021,6,1.35,292797,0.5,0.5,52.78,24.5,13.0,18.75,-7433.84,31081.92,23648.08,83.94,87.23,701339.201,99.23,Verano,71.89,3.2900000000000063,Partido Socialista Obrero Español (PSOE),0,2
2021-06-24,204876.26,110163.92,1.1936,1424714.96,2021,6,1.35,292797,0.5,0.5,52.78,28.7,13.3,21.0,-10017.33,16587.39,6570.070000000001,83.94,87.23,667378.472,99.23,Verano,71.89,3.2900000000000063,Partido Socialista Obrero Español (PSOE),0,2
2021-06-25,256956.37,108208.62,1.195,1424714.96,2021,6,1.35,292797,0.5,0.5,52.78,31.6,17.0,24.3,-5591.62,39369.11,33777.48,83.94,87.23,694493.443,99.23,Verano,71.89,3.2900000000000063,Partido Socialista Obrero Español (PSOE),0,2
2021-06-26,234273.96,102745.77,1.195,1424714.96,2021,6,1.35,292797,0.5,0.5,52.78,33.0,19.0,26.0,-2436.29,47885.78,45449.490000000005,83.94,87.23,651121.08,99.23,Verano,71.89,3.2900000000000063,Partido Socialista Obrero Español (PSOE),0,2
2021-06-27,201123.18,102708.96,1.195,1424714.96,2021,6,1.35,292797,0.5,0.5,52.78,30.0,16.0,23.0,-12877.28,35566.42,22689.140000000003,83.94,87.23,606935.474,99.23,Verano,71.89,3.2900000000000063,Partido Socialista Obrero Español (PSOE),0,2
2021-06-28,266672.97,108707.03,1.191,1424714.96,2021,6,1.35,292797,0.5,0.5,52.78,27.5,14.5,21.0,-11762.52,20970.49,9207.97,83.94,87.23,706509.225,99.23,Verano,71.89,3.2900000000000063,Partido Socialista Obrero Español (PSOE),0,2
2021-06-29,335833.59,109218.45,1.1888,1424714.96,2021,6,1.35,292797,0.5,0.5,52.78,30.3,15.2,22.75,-11958.29,32948.96,20990.67,83.94,87.23,727913.028,99.23,Verano,71.89,3.2900000000000063,Partido Socialista Obrero Español (PSOE),0,2
2021-06-30,332949.0,106650.12,1.1884,1424714.96,2021,6,1.35,292797,0.5,0.5,52.78,33.0,16.5,24.75,-9526.2,34840.32,25314.12,83.94,87.23,744980.042,99.23,Verano,71.89,3.2900000000000063,Partido Socialista Obrero Español (PSOE),0,2
2021-07-01,346614.41000000003,106737.28,1.1884,1416172.79,2021,7,3.11,305527,-0.8,-1.2,53.28,33.5,17.5,25.5,-791937.9199999999,256580.09,-535357.85,92.8,96.41,745646.823,93.04,Verano,73.52,3.6099999999999994,Partido Socialista Obrero Español (PSOE),0,1
2021-07-02,330141.36,108607.79,1.1823,1416172.79,2021,7,3.11,305527,-0.8,-1.2,53.28,34.2,18.8,26.5,-17798.04,36194.22,18396.17,92.8,96.41,751071.94,93.04,Verano,73.52,3.6099999999999994,Partido Socialista Obrero Español (PSOE),0,1
2021-07-03,258747.11,99948.68,1.1823,1416172.79,2021,7,3.11,305527,-0.8,-1.2,53.28,33.0,19.6,26.3,-4994.17,50076.66,45082.49,92.8,96.41,686746.086,93.04,Verano,73.52,3.6099999999999994,Partido Socialista Obrero Español (PSOE),0,1
2021-07-04,205102.45,105164.43,1.1823,1416172.79,2021,7,3.11,305527,-0.8,-1.2,53.28,32.0,18.0,25.0,-11788.77,27898.04,16109.279999999995,92.8,96.41,645197.787,93.04,Verano,73.52,3.6099999999999994,Partido Socialista Obrero Español (PSOE),0,1
2021-07-05,253963.67,104155.72,1.1866,1416172.79,2021,7,3.11,305527,-0.8,-1.2,53.28,33.5,19.5,26.5,-18214.12,32184.53,13970.41,92.8,96.41,756482.667,93.04,Verano,73.52,3.6099999999999994,Partido Socialista Obrero Español (PSOE),0,1
2021-07-06,302067.8,81291.34,1.1838,1416172.79,2021,7,3.11,305527,-0.8,-1.2,53.28,23.0,14.9,18.95,-3834.25,49945.78,46111.54,92.8,96.41,765521.607,93.04,Verano,73.52,3.6099999999999994,Partido Socialista Obrero Español (PSOE),0,1
2021-07-07,332855.88,101844.72,1.1831,1416172.79,2021,7,3.11,305527,-0.8,-1.2,53.28,26.0,12.7,19.35,-19005.45,28367.08,9361.63,92.8,96.41,749498.243,93.04,Verano,73.52,3.6099999999999994,Partido Socialista Obrero Español (PSOE),0,1
2021-07-08,308097.3,106628.51,1.1838,1416172.79,2021,7,3.11,305527,-0.8,-1.2,53.28,29.6,14.0,21.8,-21430.83,16665.579999999998,-4765.25,92.8,96.41,743139.951,93.04,Verano,73.52,3.6099999999999994,Partido Socialista Obrero Español (PSOE),0,1
2021-07-09,332030.53,104732.72,1.1858,1416172.79,2021,7,3.11,305527,-0.8,-1.2,53.28,33.5,17.5,25.5,-5418.629999999999,52608.05,47189.42,92.8,96.41,749361.516,93.04,Verano,73.52,3.6099999999999994,Partido Socialista Obrero Español (PSOE),0,1
2021-07-10,298657.46,100402.49,1.1858,1416172.79,2021,7,3.11,305527,-0.8,-1.2,53.28,37.2,21.1,29.15,-9311.7,50230.75,40919.05,92.8,96.41,698499.464,93.04,Verano,73.52,3.6099999999999994,Partido Socialista Obrero Español (PSOE),0,1
2021-07-11,278921.62,84407.08,1.1858,1416172.79,2021,7,3.11,305527,-0.8,-1.2,53.28,39.6,23.0,31.3,-12111.33,47997.87,35886.54,92.8,96.41,662579.088,93.04,Verano,73.52,3.6099999999999994,Partido Socialista Obrero Español (PSOE),0,1
2021-07-12,232992.6,100581.05,1.1852,1416172.79,2021,7,3.11,305527,-0.8,-1.2,53.28,27.9,17.6,22.75,-37772.7,12141.04,-25631.67,92.8,96.41,763113.617,93.04,Verano,73.52,3.6099999999999994,Partido Socialista Obrero Español (PSOE),0,1
2021-07-13,264630.26,105678.6,1.1844,1416172.79,2021,7,3.11,305527,-0.8,-1.2,53.28,27.5,14.0,20.75,-26887.83,23391.33,-3496.51,92.8,96.41,739886.353,93.04,Verano,73.52,3.6099999999999994,Partido Socialista Obrero Español (PSOE),0,1
2021-07-14,271422.06,102007.05,1.1812,1416172.79,2021,7,3.11,305527,-0.8,-1.2,53.28,29.0,14.5,21.75,-3716.28,55813.48,52097.2,92.8,96.41,742631.422,93.04,Verano,73.52,3.6099999999999994,Partido Socialista Obrero Español (PSOE),0,1
